,Transport_Name,state_link,route_title,route_link,Bus Name,Bus Type,Start Time,Starting Point,Duration,Reaching Time,Destination,Rating,Starting Price,Available Seats,Single Seats
5336,HRTC,https://www.redbus.in/online-booking/hrtc,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,HRTC - 1526,Ordinary 3+2 Non AC Seater,15:30,CHANDIGARH,05h 30m,21:00,Bus Stand,"4.1
4",INR 390,27 Seats available,8 Window
5337,HRTC,https://www.redbus.in/online-booking/hrtc,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,HRTC - 1514,Ordinary 3+2 Non AC Seater,16:00,CHANDIGARH,06h 45m,22:45,Bus Stand,"4.3
4",INR 420,37 Seats available,12 Window
5338,HRTC,https://www.redbus.in/online-booking/hrtc,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,HRTC - 1533,Himsuta AC Seater Volvo/Scania 2+2,17:25,CHANDIGARH,06h 05m,23:30,Bus Stand,"3.9
16",INR 710,34 Seats available,14 Window
5339,HRTC,https://www.redbus.in/online-booking/hrtc,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,HRTC - 1285,Ordinary 3+2 Non AC Seater,18:40,CHANDIGARH,06h 50m,01:30,Bus Stand,3.9,INR 408,37 Seats available,12 Window
5340,HRTC,https://www.redbus.in/online-booking/hrtc,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,HRTC - 573,Himmani Deluxe 2+2 Non AC Seater,19:40,CHANDIGARH,05h 35m,01:15,Bus Stand,3.9,INR 460,21 Seats available,4 Single
5341,HRTC,https://www.redbus.in/online-booking/hrtc,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,HRTC - 1505,Ordinary 3+2 Non AC Seater,20:16,CHANDIGARH,06h 09m,02:25,Bus Stand,"4.1
4",INR 390,37 Seats available,12 Window
5342,HRTC,https://www.redbus.in/online-booking/hrtc,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,HRTC - 1150,Ordinary 3+2 Non AC Seater,20:30,CHANDIGARH,06h 55m,03:25,Bus Stand,3.9,INR 396,37 Seats available,12 Window
5343,HRTC,https://www.redbus.in/online-booking/hrtc,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,HRTC - 1524,Ordinary 3+2 Non AC Seater,22:00,CHANDIGARH,05h 50m,03:50,Bus Stand,3.9,INR 402,27 Seats available,8 Window
5344,HRTC,https://www.redbus.in/online-booking/hrtc,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,CHANDIGARH,05h 55m,04:05,Bus Stand,"4.2
25",INR 715,32 Seats available,12 Window
5345,HRTC,https://www.redbus.in/online-booking/hrtc,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,CHANDIGARH,05h 00m,04:50,Kangra Lenskart Showroom,"4.8
41",INR 899,32 Seats available,12 Window
5346,HRTC,https://www.redbus.in/online-booking/hrtc,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,CHANDIGARH,05h 15m,05:10,Kangra Lenskart Showroom,"4.7
106",INR 699,20 Seats available,7 Window
5347,HRTC,https://www.redbus.in/online-booking/hrtc,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,CHANDIGARH,05h 15m,05:10,Kangra By pass Near Tehsil Chowk,"4.6
39",INR 699,25 Seats available,10 Window
5348,HRTC,https://www.redbus.in/online-booking/hrtc,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,CHANDIGARH,06h 01m,06:00,Bus Stand,"2.2
5",INR 649,23 Seats available,11 Window
5349,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,HRTC - 512,A/C Executive (2+3),10:00,ISBT Kashmiri Gate,08h 30m,18:30,BILASPUR,"2.3
4",INR 594,35 Seats available,9 Window
5350,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,HRTC - 514,Ordinary 3+2 Non AC Seater,11:30,ISBT Kashmiri Gate,11h 00m,22:30,BILASPUR,4.1,INR 452,37 Seats available,12 Window
5351,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,HRTC - 1532,Ordinary 3+2 Non AC Seater,14:00,ISBT Kashmiri Gate,08h 50m,22:50,BILASPUR,4.1,INR 462,37 Seats available,12 Window
5352,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,HRTC - 586,Ordinary 3+2 Non AC Seater,17:40,ISBT Kashmiri Gate,09h 10m,02:50,BILASPUR,4.1,INR 469,37 Seats available,12 Window
5353,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,HRTC - 534,Ordinary 3+2 Non AC Seater,18:05,ISBT Kashmiri Gate,08h 15m,02:20,BILASPUR,4.1,INR 469,32 Seats available,10 Window
5354,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,HRTC - 530,Ordinary 3+2 Non AC Seater,18:20,ISBT Kashmiri Gate,08h 30m,02:50,BILASPUR,4.1,INR 469,37 Seats available,12 Window
5355,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,HRTC - 549,A/C Executive (2+3),19:25,ISBT Kashmiri Gate,08h 45m,04:10,BILASPUR,"2.3
9",INR 594,44 Seats available,15 Window
5356,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,HRTC - 554,Ordinary 3+2 Non AC Seater,20:00,ISBT Kashmiri Gate,11h 00m,07:00,BILASPUR,4.1,INR 496,37 Seats available,12 Window
5357,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,HRTC - 597,Himsuta AC Seater Volvo/Scania 2+2,20:35,ISBT Kashmiri Gate,07h 50m,04:25,BILASPUR,"4.6
24",INR 913,34 Seats available,14 Window
5358,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,HRTC - 563,Ordinary 3+2 Non AC Seater,20:50,ISBT Kashmiri Gate,08h 55m,05:45,BILASPUR,4.1,INR 464,37 Seats available,12 Window
5359,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,HRTC - 600,Himsuta AC Seater Volvo/Scania 2+2,21:50,ISBT Kashmiri Gate,08h 40m,06:30,BILASPUR,"4.3
25",INR 883,31 Seats available,12 Window
5360,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,HRTC - 583,Ordinary 3+2 Non AC Seater,22:02,ISBT Kashmiri Gate,08h 13m,06:15,BILASPUR,"2.9
10",INR 469,36 Seats available,12 Window
5361,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,HRTC - 77,Himsuta AC Seater Volvo/Scania 2+2,22:15,ISBT Kashmiri Gate,08h 15m,06:30,BILASPUR,"4.6
40",INR 913,33 Seats available,13 Window
5362,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,HRTC - 580,Ordinary 3+2 Non AC Seater,22:45,ISBT Kashmiri Gate,10h 15m,09:00,BILASPUR,"4.5
4",INR 452,37 Seats available,12 Window
5363,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,ISBT Kashmiri Gate,07h 30m,06:30,Bharari Bridge bilaspur,"4.6
103",INR 1199,24 Seats available,9 Window
5364,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,ISBT Kashmiri Gate,07h 00m,05:00,Bharari Bridge bilaspur,"4.7
48",INR 1099,20 Seats available,
5365,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,ISBT Kashmiri Gate,07h 30m,04:30,Bharari Bridge bilaspur,"4.5
16",INR 1099,31 Seats available,
5366,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Deltin Travels Pvt Ltd,Volvo 9600 A/C Semi Sleeper (2+2),22:30,ISBT Kashmiri Gate,07h 00m,05:30,Billaspur 4 lane,"4.6
13",INR 760,23 Seats available,8 Window
5367,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:20,ISBT Kashmiri Gate,07h 20m,04:40,Bharari Bridge bilaspur,"4.3
18",INR 822,24 Seats available,9 Window
5368,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),22:00,ISBT Kashmiri Gate,06h 00m,04:00,Bharari Bridge Bilaspur,"5.0
6",722,25 Seats available,10 Window
5369,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:40,ISBT Kashmiri Gate,08h 20m,07:00,Bilaspur Bypass,"4.0
9",540,29 Seats available,14 Window
5370,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:00,ISBT Kashmiri Gate,07h 30m,01:30,Bharari Bridge bilaspur,"4.8
7",INR 699,41 Seats available,18 Window
5371,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),19:30,ISBT Kashmiri Gate,07h 30m,03:00,Bharari Bridge bilaspur,"4.8
6",INR 599,38 Seats available,17 Window
5372,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),17:00,ISBT Kashmiri Gate,08h 20m,01:20,Bharari Bridge bilaspur,"4.4
8",INR 699,31 Seats available,14 Window
5373,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),22:50,ISBT Kashmiri Gate,07h 20m,06:10,Bharari Chowk,"5.0
4",INR 959,33 Seats available,17 Window
5374,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Deltin Travels Pvt Ltd,Volvo 9600 Multi Axle Semi-Sleeper (2+2),23:40,ISBT Kashmiri Gate,04h 20m,04:00,Billaspur 4 lane,"4.4
7",INR 960,24 Seats available,1 Single
5375,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:30,ISBT Kashmiri Gate,07h 30m,04:00,Bharari Bridge bilaspur,"4.8
4",INR 899,22 Seats available,10 Window
5376,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,ISBT Kashmiri Gate,06h 15m,04:00,Bilaspur (H.P),"4.6
5",674,27 Seats available,11 Window
5377,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,ISBT Kashmiri Gate,07h 30m,04:00,Bharari Bridge bilaspur,"4.1
8",INR 999,27 Seats available,13 Window
5378,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,ISBT Kashmiri Gate,07h 30m,02:30,Bharari Bridge bilaspur,"4.3
5",INR 899,29 Seats available,
5379,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,ISBT Kashmiri Gate,07h 30m,03:30,Bharari Bridge bilaspur,"4.1
6",INR 999,22 Seats available,
5380,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),23:20,ISBT Kashmiri Gate,07h 20m,06:40,Billaspur 4 lane,"4.1
4",INR 670,30 Seats available,14 Window
5381,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),22:25,ISBT Kashmiri Gate,07h 55m,06:20,Bilaspur,"2.2
7",INR 1047,19 Seats available,9 Window
5382,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:00,ISBT Kashmiri Gate,07h 50m,03:50,Bhager Chowk,3.9,831,5 Seats available,
5383,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,ISBT Kashmiri Gate,08h 20m,08:15,Bilaspur Bypass,"4.1
32",763,39 Seats available,19 Window
5384,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),21:30,ISBT Kashmiri Gate,06h 55m,04:25,Bharari Chowk,5.0,INR 879,32 Seats available,15 Window
5385,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),20:30,ISBT Kashmiri Gate,07h 30m,04:00,Bilaspur Bypass,3.5,574,43 Seats available,18 Window
5386,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),21:15,ISBT Kashmiri Gate,05h 00m,02:15,Bharari Bridge Bilaspur,5.0,2565,49 Seats available,22 Window
5387,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Kartar Travels Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,ISBT Kashmiri Gate,06h 45m,06:15,Bilaspur,"4.5
10",585,32 Seats available,15 Window
5388,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),19:30,ISBT Kashmiri Gate,06h 30m,02:00,Bharari Bridge,3.1,850,41 Seats available,18 Window
5389,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,City Land Travels,Volvo A/C Semi Sleeper (2+2),16:30,ISBT Kashmiri Gate,08h 30m,01:00,Bilaspur Bypass,"2.3
4",529,35 Seats available,17 Window
5390,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Kartar Travels Private Limited,Volvo A/C Semi Sleeper (2+2),19:00,ISBT Kashmiri Gate,07h 00m,02:00,Bilaspur,4.5,540,27 Seats available,11 Window
5391,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Kartar Travels Private Limited,Volvo A/C Semi Sleeper (2+2),20:30,ISBT Kashmiri Gate,07h 00m,03:30,Bilaspur,4.5,495,29 Seats available,13 Window
5392,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),19:15,ISBT Kashmiri Gate,08h 45m,04:00,Bhager,3.2,674,31 Seats available,15 Window
5393,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,ISBT Kashmiri Gate,06h 15m,02:45,Bilaspur (H.P),4.6,665,18 Seats available,7 Window
5394,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),20:15,ISBT Kashmiri Gate,07h 15m,03:30,Bhager,3.2,674,23 Seats available,11 Window
5395,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:45,ISBT Kashmiri Gate,07h 15m,04:00,Bhager Chowk,3.9,700,28 Seats available,11 Window
5396,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:55,ISBT Kashmiri Gate,06h 25m,03:20,Bilaspur (H.P),4.6,808,28 Seats available,14 Window
5397,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Kashi Bus,Scania Multi-Axle AC Semi Sleeper (2+2),20:15,ISBT Kashmiri Gate,07h 30m,03:45,Bilaspur (hp),4.6,854,27 Seats available,11 Window
5398,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:25,ISBT Kashmiri Gate,08h 25m,03:50,Bilaspur Bypass,3.8,864,23 Seats available,11 Window
5399,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,ISBT Kashmiri Gate,07h 30m,03:30,Bharari Bridge bilaspur,4.5,INR 799,27 Seats available,10 Window
5400,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,RAINBOW SKY TRAVELS,Bharat Benz A/C Seater (2+2),21:55,ISBT Kashmiri Gate,08h 05m,06:00,BILASPUR,New,INR 2200,31 Seats available,
5401,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),18:30,ISBT Kashmiri Gate,07h 30m,02:00,Bharari Bridge bilaspur,4.5,INR 799,50 Seats available,24 Window
5402,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,ISBT Kashmiri Gate,07h 30m,03:00,Bharari Bridge bilaspur,4.5,INR 799,34 Seats available,14 Window
5403,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,PAL Travel Lines,Scania A/C Semi Sleeper (2+2),20:35,ISBT Kashmiri Gate,08h 45m,05:20,Bhager,3.2,674,28 Seats available,12 Window
5404,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Cab India Travels,Volvo A/C Semi Sleeper (2+2),19:20,ISBT Kashmiri Gate,07h 10m,02:30,Bilaspur Bus Stand,4.1,INR 999,1 Seat available,1 Window
5405,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),22:40,ISBT Kashmiri Gate,07h 20m,06:00,Bharari Bridge bilaspur,"4.0
30",INR 999,48 Seats available,24 Window
5406,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),21:00,ISBT Kashmiri Gate,07h 15m,04:15,Bhager Chowk,3.9,788,29 Seats available,12 Window
5407,HRTC,https://www.redbus.in/online-booking/hrtc,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh,SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),20:00,ISBT Kashmiri Gate,08h 35m,04:35,Bilaspur,3.3,INR 599,30 Seats available,14 Window
5408,HRTC,https://www.redbus.in/online-booking/hrtc,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,HRTC - 1113,Ordinary 3+2 Non AC Seater,09:40,Bus Stand,08h 45m,18:25,CHANDIGARH,"2.8
5",INR 513,37 Seats available,12 Window
5409,HRTC,https://www.redbus.in/online-booking/hrtc,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,HRTC - 1104,Ordinary 3+2 Non AC Seater,14:55,Bus Stand,09h 25m,00:20,CHANDIGARH,3.9,INR 513,37 Seats available,12 Window
5410,HRTC,https://www.redbus.in/online-booking/hrtc,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,HRTC - 1107,Ordinary 3+2 Non AC Seater,15:00,Bus Stand,08h 20m,23:20,CHANDIGARH,3.9,INR 507,36 Seats available,12 Window
5411,HRTC,https://www.redbus.in/online-booking/hrtc,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,HRTC - 1109,Ordinary 3+2 Non AC Seater,15:44,Bus Stand,08h 36m,00:20,CHANDIGARH,3.9,INR 538,37 Seats available,12 Window
5412,HRTC,https://www.redbus.in/online-booking/hrtc,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,HRTC - 1105,Ordinary 3+2 Non AC Seater,15:45,Bus Stand,09h 25m,01:10,CHANDIGARH,3.9,INR 505,35 Seats available,10 Window
5413,HRTC,https://www.redbus.in/online-booking/hrtc,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,HRTC - 1134,Ordinary 3+2 Non AC Seater,17:00,Bus Stand,07h 40m,00:40,CHANDIGARH,"4.3
5",INR 513,38 Seats available,12 Window
5414,HRTC,https://www.redbus.in/online-booking/hrtc,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,HRTC - 1101,Ordinary 3+2 Non AC Seater,17:00,Bus Stand,08h 05m,01:05,CHANDIGARH,3.9,INR 499,37 Seats available,12 Window
5415,HRTC,https://www.redbus.in/online-booking/hrtc,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,HRTC - 1106,Ordinary 3+2 Non AC Seater,17:15,Bus Stand,09h 00m,02:15,CHANDIGARH,3.9,INR 540,29 Seats available,7 Window
5416,HRTC,https://www.redbus.in/online-booking/hrtc,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,HRTC - 622,Ordinary 3+2 Non AC Seater,17:20,Bus Stand,09h 10m,02:30,CHANDIGARH,3.9,INR 551,37 Seats available,12 Window
